id,address_id,warehouse_id,max_loading_weight,max_loading_volume
3816,2799,2799,1382706,13827060
4128,2800,2800,3220000,32200000
4129,2801,2801,1582565,15825650
2653,2802,2802,53238,532380
3228,2803,2803,2780576,27805760
3229,2804,2804,1141228,11412280
3230,2805,2805,3315510,33155100
4130,2806,2806,252540,2525400
2654,2807,2807,1628060,16280600
4430,2808,2808,2830464,28304640
4431,2809,2809,474721,4747210
3817,2810,2810,2498090,24980900
3818,2811,2811,1900236,19002360
2391,2812,2812,1192288,11922880
3231,2813,2813,230666,2306660
3232,2814,2814,1367604,13676040
2975,2815,2815,1604550,16045500
3233,2816,2816,1914880,19148800
2655,2817,2817,270432,2704320
3819,2818,2818,476242,4762420
3234,2819,2819,231158,2311580
3235,2820,2820,4557120,45571200
3236,2821,2821,1393574,13935740
2976,2822,2822,967946,9679460
4131,2823,2823,2424957,24249570
3237,2824,2824,231568,2315680
2977,2825,2825,432225,4322250
3820,2826,2826,1181268,11812680
4132,2827,2827,477763,4777630
2978,2828,2828,231896,2318960
3821,2829,2829,333822,3338220
4133,2830,2830,254700,2547000
4432,2831,2831,603003,6030030
3238,2832,2832,1614240,16142400
2392,2833,2833,232306,2323060
2656,2834,2834,1178944,11789440
2657,2835,2835,286335,2863350
2979,2836,2836,232552,2325520
3545,2837,2837,278026,2780260
3546,2838,2838,490974,4909740
3239,2839,2839,874412,8744120
3547,2840,2840,315240,3152400
2658,2841,2841,39774,397740
3548,2842,2842,539980,5399800
3240,2843,2843,4628404,46284040
3549,2844,2844,1652364,16523640
3241,2845,2845,480805,4808050
3822,2846,2846,1423000,14230000
2659,2847,2847,503919,5039190
2660,2848,2848,791744,7917440
3242,2849,2849,1441594,14415940
2980,2850,2850,399000,3990000
2393,2851,2851,439054,4390540
3243,2852,2852,2583912,25839120
2661,2853,2853,1452177,14521770
4433,2854,2854,2691322,26913220
3244,2855,2855,990685,9906850
3550,2856,2856,234192,2341920
2394,2857,2857,459977,4599770
3245,2858,2858,288658,2886580
2662,2859,2859,1483821,14838210
3246,2860,2860,5399680,53996800
4134,2861,2861,1012794,10127940
3551,2862,2862,234684,2346840
4434,2863,2863,950516,9505160
3823,2864,2864,770416,7704160
4435,2865,2865,1449690,14496900
2395,2866,2866,518746,5187460
3824,2867,2867,1313086,13130860
3825,2868,2868,513372,5133720
3552,2869,2869,281162,2811620
2663,2870,2870,235340,2353400
2981,2871,2871,3158100,31581000
4135,2872,2872,198168,1981680
3553,2873,2873,1235390,12353900
2982,2874,2874,485706,4857060
4136,2875,2875,6733250,67332500
4137,2876,2876,1124516,11245160
3247,2877,2877,4033554,40335540
3826,2878,2878,1369928,13699280
2396,2879,2879,143950,1439500
2664,2880,2880,236160,2361600
4436,2881,2881,2716783,27167830
3554,2882,2882,804078,8040780
4437,2883,2883,262353,2623530
2665,2884,2884,1672720,16727200
2666,2885,2885,40390,403900
2397,2886,2886,2721498,27214980
4438,2887,2887,1634042,16340420
2667,2888,2888,3312536,33125360
2398,2889,2889,572022,5720220
3555,2890,2890,517310,5173100
2983,2891,2891,338247,3382470
4439,2892,2892,1428648,14286480
3827,2893,2893,957583,9575830
3556,2894,2894,237308,2373080
4138,2895,2895,338715,3387150
3557,2896,2896,518384,5183840
4440,2897,2897,515666,5156660
3248,2898,2898,237636,2376360
2984,2899,2899,489931,4899310
3249,2900,2900,1655900,16559000
3250,2901,2901,4351500,43515000
3558,2902,2902,1654140,16541400
2399,2903,2903,31933,319330
4139,2904,2904,685344,6853440
2668,2905,2905,1772050,17720500
3559,2906,2906,1197272,11972720
4441,2907,2907,491283,4912830
4442,2908,2908,4132268,41322680
4140,2909,2909,491621,4916210
2985,2910,2910,2651010,26510100
4443,2911,2911,2844047,28440470
4444,2912,2912,279552,2795520
3251,2913,2913,1450674,14506740
3560,2914,2914,1387064,13870640
2400,2915,2915,760815,7608150
2401,2916,2916,294516,2945160
2402,2917,2917,1659773,16597730
3252,2918,2918,2967606,29676060
3561,2919,2919,1847727,18477270
2986,2920,2920,1696520,16965200
2987,2921,2921,1001903,10019030
2988,2922,2922,1250616,12506160
2669,2923,2923,1239352,12393520
4141,2924,2924,55556,555560
4445,2925,2925,2421900,24219000
2670,2926,2926,6012930,60129300
2989,2927,2927,2370870,23708700
3562,2928,2928,4427136,44271360
3828,2929,2929,1241896,12418960
2990,2930,2930,524470,5244700
2403,2931,2931,1483086,14830860
4446,2932,2932,240424,2404240
2404,2933,2933,6030248,60302480
4447,2934,2934,1446462,14464620
4448,2935,2935,240670,2406700
3563,2936,2936,6808584,68085840
3564,2937,2937,455235,4552350
3253,2938,2938,1777490,17774900
4449,2939,2939,399704,3997040
3829,2940,2940,3433920,34339200
2405,2941,2941,1708721,17087210
4450,2942,2942,282432,2824320
2671,2943,2943,794610,7946100
2672,2944,2944,753664,7536640
3565,2945,2945,41230,412300
3830,2946,2946,1673328,16733280
3566,2947,2947,2177833,21778330
3831,2948,2948,1600764,16007640
2406,2949,2949,1710420,17104200
4451,2950,2950,551650,5516500
4452,2951,2951,4107792,41077920
4453,2952,2952,2391120,23911200
3567,2953,2953,5188421,51884210
4454,2954,2954,259952,2599520
4142,2955,2955,1255875,12558750
3832,2956,2956,1965740,19657400
3833,2957,2957,224732,2247320
2407,2958,2958,934728,9347280
3254,2959,2959,4305345,43053450
3568,2960,2960,2527840,25278400
2408,2961,2961,29610,296100
4455,2962,2962,1015966,10159660
3569,2963,2963,290374,2903740
2991,2964,2964,1467180,14671800
3570,2965,2965,2383860,23838600
4456,2966,2966,5777768,57777680
2992,2967,2967,537027,5370270
2993,2968,2968,3116400,31164000
3834,2969,2969,53442,534420
4457,2970,2970,243540,2435400
2994,2971,2971,502099,5020990
2409,2972,2972,1358204,13582040
4458,2973,2973,50541,505410
3571,2974,2974,4499662,44996620
3835,2975,2975,6042225,60422250
2673,2976,2976,1791552,17915520
2674,2977,2977,762112,7621120
3836,2978,2978,4788624,47886240
4459,2979,2979,244278,2442780
3255,2980,2980,131120,1311200
3572,2981,2981,748231,7482310
4460,2982,2982,1732542,17325420
4143,2983,2983,5443975,54439750
4461,2984,2984,331224,3312240
3573,2985,2985,41790,417900
2675,2986,2986,2645596,26455960
2995,2987,2987,1394929,13949290
2410,2988,2988,920304,9203040
2411,2989,2989,2528694,25286940
4144,2990,2990,269100,2691000
2996,2991,2991,921228,9212280
3574,2992,2992,568480,5684800
2412,2993,2993,1514458,15144580
4462,2994,2994,3958068,39580680
2413,2995,2995,3396330,33963300
4463,2996,2996,536284,5362840
3256,2997,2997,551448,5514480
4145,2998,2998,1142238,11422380
4146,2999,2999,56981,569810
4464,3000,3000,2127000,21270000
2676,3001,3001,1245415,12454150
3257,3002,3002,1074716,10747160
4147,3003,3003,333333,3333330
3837,3004,3004,246328,2463280
3838,3005,3005,543905,5439050
4465,3006,3006,1701396,17013960
2997,3007,3007,5475747,54757470
2414,3008,3008,246656,2466560
4466,3009,3009,1275816,12758160
4467,3010,3010,1462860,14628600
3575,3011,3011,3062187,30621870
3258,3012,3012,999984,9999840
2998,3013,3013,1524578,15245780
3259,3014,3014,210980,2109800
2415,3015,3015,5680260,56802600
2416,3016,3016,889720,8897200
4468,3017,3017,1028797,10287970
3260,3018,3018,247476,2474760
4469,3019,3019,295862,2958620
3839,3020,3020,540580,5405800
2417,3021,3021,2404716,24047160
2418,3022,3022,2378314,23783140
2999,3023,3023,4963766,49637660
4470,3024,3024,2851632,28516320
4471,3025,3025,511225,5112250
3000,3026,3026,248132,2481320
3576,3027,3027,354159,3541590
3577,3028,3028,1492804,14928040
3840,3029,3029,1172223,11722230
3578,3030,3030,290880,2908800
2677,3031,3031,1006292,10062920
3261,3032,3032,939920,9399200
3841,3033,3033,433719,4337190
3842,3034,3034,819180,8191800
3579,3035,3035,248870,2488700
3262,3036,3036,865260,8652600
2419,3037,3037,1245170,12451700
4472,3038,3038,1242542,12425420
4473,3039,3039,3944622,39446220
4148,3040,3040,626240,6262400
4474,3041,3041,538257,5382570
2678,3042,3042,1289808,12898080
4475,3043,3043,249526,2495260
3001,3044,3044,514436,5144360
2679,3045,3045,4129020,41290200
3580,3046,3046,999088,9990880
3843,3047,3047,249854,2498540
3002,3048,3048,295656,2956560
4149,3049,3049,1256188,12561880
3581,3050,3050,250100,2501000
4150,3051,3051,430191,4301910
2680,3052,3052,1059044,10590440
3003,3053,3053,1010543,10105430
4151,3054,3054,1676646,16766460
4152,3055,3055,1295320,12953200
3263,3056,3056,2729008,27290080
3004,3057,3057,3108969,31089690
2420,3058,3058,6005912,60059120
3005,3059,3059,605682,6056820
3582,3060,3060,2037960,20379600
3006,3061,3061,1512134,15121340
2421,3062,3062,1044142,10441420
3007,3063,3063,303237,3032370
2681,3064,3064,959032,9590320
3583,3065,3065,1271975,12719750
3264,3066,3066,1063902,10639020
2682,3067,3067,1051981,10519810
2422,3068,3068,5734092,57340920
2423,3069,3069,251658,2516580
3008,3070,3070,239460,2394600
3844,3071,3071,359307,3593070
3845,3072,3072,251904,2519040
3009,3073,3073,1263003,12630030
3265,3074,3074,301252,3012520
2424,3075,3075,1011675,10116750
3266,3076,3076,7114788,71147880
3584,3077,3077,520013,5200130
3585,3078,3078,443232,4432320
3010,3079,3079,1524105,15241050
4476,3080,3080,341880,3418800
3846,3081,3081,2212158,22121580
3011,3082,3082,819812,8198120
3847,3083,3083,5447661,54476610
3848,3084,3084,1538916,15389160
2425,3085,3085,3165210,31652100
2683,3086,3086,521534,5215340
4153,3087,3087,1271844,12718440
3267,3088,3088,3470912,34709120
4477,3089,3089,2600938,26009380
4478,3090,3090,522210,5222100
4154,3091,3091,1564046,15640460
4479,3092,3092,553468,5534680
3586,3093,3093,1215549,12155490
2684,3094,3094,52598,525980
2426,3095,3095,504485,5044850
4480,3096,3096,777096,7770960
4481,3097,3097,1529918,15299180
2427,3098,3098,1530412,15304120
3849,3099,3099,4236333,42363330
2428,3100,3100,1057100,10571000
4482,3101,3101,1271410,12714100
4483,3102,3102,1017456,10174560
4484,3103,3103,1663208,16632080
3012,3104,3104,3426816,34268160
3850,3105,3105,4104810,41048100
3851,3106,3106,254692,2546920
2685,3107,3107,397696,3976960
4485,3108,3108,1597512,15975120
3268,3109,3109,276701,2767010
3013,3110,3110,3162870,31628700
2686,3111,3111,314211,3142110
3269,3112,3112,2284208,22842080
3852,3113,3113,351769,3517690
3587,3114,3114,255348,2553480
2429,3115,3115,2479540,24795400
2687,3116,3116,841320,8413200
3270,3117,3117,3734166,37341660
4486,3118,3118,1063238,10632380
3271,3119,3119,3533827,35338270
2430,3120,3120,255840,2558400
4487,3121,3121,305858,3058580
4155,3122,3122,5594624,55946240
2431,3123,3123,315423,3154230
4488,3124,3124,840356,8403560
3014,3125,3125,528125,5281250
4156,3126,3126,528294,5282940
3588,3127,3127,306446,3064460
3853,3128,3128,1582768,15827680
4489,3129,3129,344190,3441900
3015,3130,3130,5058080,50580800
2688,3131,3131,3544292,35442920
3589,3132,3132,5612544,56125440
2689,3133,3133,2954419,29544190
2432,3134,3134,6036084,60360840
4157,3135,3135,561165,5611650
4490,3136,3136,1088192,10881920
4491,3137,3137,530153,5301530
4158,3138,3138,279282,2792820
3272,3139,3139,1283851,12838510
4159,3140,3140,1290540,12905400
2433,3141,3141,1881459,18814590
3590,3142,3142,257644,2576440
3854,3143,3143,257726,2577260
3016,3144,3144,531336,5313360
3273,3145,3145,257890,2578900
2434,3146,3146,320892,3208920
2435,3147,3147,258054,2580540
2690,3148,3148,1920280,19202800
2436,3149,3149,979339,9793390
3017,3150,3150,2557800,25578000
3274,3151,3151,1556594,15565940
2691,3152,3152,3375792,33757920
4492,3153,3153,3521901,35219010
3018,3154,3154,1094438,10944380
3019,3155,3155,1170505,11705050
4160,3156,3156,1233996,12339960
3855,3157,3157,1597442,15974420
3591,3158,3158,1083194,10831940
3856,3159,3159,1712178,17121780
2437,3160,3160,1788560,17885600
3020,3161,3161,5326285,53262850
2692,3162,3162,259284,2592840
2693,3163,3163,787587,7875870
3275,3164,3164,3325364,33253640
4493,3165,3165,278520,2785200
3857,3166,3166,1934426,19344260
3592,3167,3167,1051444,10514440
4494,3168,3168,1568160,15681600
2694,3169,3169,535561,5355610
4161,3170,3170,259940,2599400
2438,3171,3171,1300110,13001100
3021,3172,3172,1566968,15669680
4495,3173,3173,1998990,19989900
3858,3174,3174,1041072,10410720
4496,3175,3175,2571750,25717500
2695,3176,3176,1089368,10893680
3276,3177,3177,260514,2605140
3859,3178,3178,3349612,33496120
2439,3179,3179,1672154,16721540
3022,3180,3180,820440,8204400
2440,3181,3181,1326477,13264770
3277,3182,3182,5810332,58103320
4497,3183,3183,1823859,18238590
3593,3184,3184,4995696,49956960
2441,3185,3185,324870,3248700
4498,3186,3186,261252,2612520
3023,3187,3187,799937,7999370
2442,3188,3188,1915988,19159880
3024,3189,3189,1246899,12468990
4162,3190,3190,261580,2615800
3860,3191,3191,596717,5967170
3025,3192,3192,983136,9831360
3594,3193,3193,2551207,25512070
4163,3194,3194,568532,5685320
2696,3195,3195,1623060,16230600
4164,3196,3196,5819916,58199160
3026,3197,3197,802447,8024470
3027,3198,3198,2654340,26543400
2697,3199,3199,1062068,10620680
4165,3200,3200,1062400,10624000
3595,3201,3201,1306008,13060080
3278,3202,3202,4534032,45340320
2698,3203,3203,557322,5573220
4499,3204,3204,281952,2819520
4500,3205,3205,1826850,18268500
2699,3206,3206,57708,577080
4166,3207,3207,1100001,11000010
3596,3208,3208,1100344,11003440
3597,3209,3209,1254719,12547190
3279,3210,3210,356310,3563100
3028,3211,3211,610090,6100900
2700,3212,3212,263384,2633840
4501,3213,3213,1625778,16257780
2443,3214,3214,1359522,13595220
2701,3215,3215,2768115,27681150
3280,3216,3216,57888,578880
3861,3217,3217,4561706,45617060
3281,3218,3218,263876,2638760
3282,3219,3219,811188,8111880
4167,3220,3220,1255800,12558000
4168,3221,3221,544349,5443490
3598,3222,3222,173988,1739880
3862,3223,3223,161150,1611500
2702,3224,3224,286936,2869360
2444,3225,3225,1367400,13674000
4502,3226,3226,1854950,18549500
2445,3227,3227,316246,3162460
3863,3228,3228,674652,6746520
3864,3229,3229,5431178,54311780
2446,3230,3230,2574310,25743100
4503,3231,3231,5421618,54216180
2447,3232,3232,1234624,12346240
3865,3233,3233,320067,3200670
4504,3234,3234,32340,323400
3866,3235,3235,4742510,47425100
3029,3236,3236,553356,5533560
4169,3237,3237,3563937,35639370
3599,3238,3238,1395578,13955780
3600,3239,3239,7394637,73946370
3283,3240,3240,897480,8974800
4170,3241,3241,1111663,11116630
2703,3242,3242,327442,3274420
3030,3243,3243,2571699,25716990
2704,3244,3244,266008,2660080
3284,3245,3245,3060035,30600350
3867,3246,3246,311616,3116160
2705,3247,3247,1366987,13669870
2448,3248,3248,2361296,23612960
3601,3249,3249,3125538,31255380
4505,3250,3250,1618500,16185000
3602,3251,3251,1378424,13784240
3603,3252,3252,266664,2666640
4171,3253,3253,266746,2667460
2706,3254,3254,588974,5889740
2707,3255,3255,1380120,13801200
3285,3256,3256,319088,3190880
4506,3257,3257,267074,2670740
4172,3258,3258,267156,2671560
4173,3259,3259,1629500,16295000
2449,3260,3260,365120,3651200
4507,3261,3261,1594629,15946290
2708,3262,3262,362082,3620820
3604,3263,3263,2029586,20295860
3031,3264,3264,1233792,12337920
2450,3265,3265,319970,3199700
3032,3266,3266,267812,2678120
3605,3267,3267,591327,5913270
4508,3268,3268,1120924,11209240
3868,3269,3269,454391,4543910
3033,3270,3270,6540,65400
4509,3271,3271,268222,2682220
3869,3272,3272,2009008,20090080
3286,3273,3273,582594,5825940
3606,3274,3274,1388176,13881760
2451,3275,3275,72050,720500
2709,3276,3276,615888,6158880
4174,3277,3277,622630,6226300
4175,3278,3278,547426,5474260
4176,3279,3279,334458,3344580
2452,3280,3280,268960,2689600
3607,3281,3281,1870170,18701700
2453,3282,3282,2185812,21858120
3287,3283,3283,3095869,30958690
4510,3284,3284,239732,2397320
2454,3285,3285,1392840,13928400
2455,3286,3286,640770,6407700
4511,3287,3287,2616452,26164520
3034,3288,3288,420864,4208640
2456,3289,3289,1345201,13452010
3608,3290,3290,4892230,48922300
2710,3291,3291,1671828,16718280
2457,3292,3292,1665752,16657520
3288,3293,3293,589447,5894470
2711,3294,3294,144936,1449360
3289,3295,3295,336090,3360900
4512,3296,3296,563616,5636160
3870,3297,3297,1397928,13979280
3035,3298,3298,1352180,13521800
4513,3299,3299,59382,593820
3871,3300,3300,33000,330000
2712,3301,3301,1917881,19178810
3609,3302,3302,270764,2707640
3290,3303,3303,6513516,65135160
4514,3304,3304,56168,561680
4515,3305,3305,442870,4428700
2458,3306,3306,1606716,16067160
4516,3307,3307,3538490,35384900
3872,3308,3308,559052,5590520
4517,3309,3309,271338,2713380
3610,3310,3310,890390,8903900
4518,3311,3311,559559,5595590
3873,3312,3312,5938416,59384160
3611,3313,3313,1818837,18188370
2713,3314,3314,560066,5600660
3874,3315,3315,1926015,19260150
4519,3316,3316,3388952,33889520
4520,3317,3317,590426,5904260
3612,3318,3318,5796546,57965460
3613,3319,3319,4268234,42682340
2459,3320,3320,272240,2722400
2460,3321,3321,1095930,10959300
2714,3322,3322,568062,5680620
4521,3323,3323,4412944,44129440
3614,3324,3324,1681944,16819440
3036,3325,3325,335825,3358250
3875,3326,3326,325948,3259480
3037,3327,3327,602187,6021870
2461,3328,3328,592384,5923840
3038,3329,3329,2297010,22970100
3876,3330,3330,1498500,14985000
2715,3331,3331,5722658,57226580
4522,3332,3332,4554844,45548440
4177,3333,3333,1553178,15531780
3039,3334,3334,2830566,28305660
4178,3335,3335,280140,2801400
3877,3336,3336,7165728,71657280
2462,3337,3337,563953,5639530
3291,3338,3338,377194,3771940
3615,3339,3339,3696273,36962730
2463,3340,3340,644620,6446200
3616,3341,3341,273962,2739620
3617,3342,3342,4227630,42276300
3878,3343,3343,4716973,47169730
3292,3344,3344,337744,3377440
3879,3345,3345,1418280,14182800
3618,3346,3346,1395282,13952820
4179,3347,3347,1375617,13756170
3293,3348,3348,2022192,20221920
3619,3349,3349,274618,2746180
3040,3350,3350,1420400,14204000
2716,3351,3351,274782,2747820
3620,3352,3352,3408984,34089840
3880,3353,3353,566657,5666570
4180,3354,3354,3961074,39610740
2717,3355,3355,905850,9058500
2718,3356,3356,567164,5671640
2719,3357,3357,2235762,22357620
4523,3358,3358,1950998,19509980
2464,3359,3359,5266912,52669120
2465,3360,3360,2093280,20932800
3041,3361,3361,608341,6083410
2720,3362,3362,877482,8774820
3294,3363,3363,184965,1849650
4181,3364,3364,2842580,28425800
3881,3365,3365,2109855,21098550
3295,3366,3366,568854,5688540
2721,3367,3367,1387204,13872040
2722,3368,3368,569192,5691920
2466,3369,3369,515457,5154570
4524,3370,3370,1395180,13951800
3042,3371,3371,1705726,17057260
3043,3372,3372,57324,573240
3044,3373,3373,4459106,44591060
2723,3374,3374,603946,6039460
3045,3375,3375,330750,3307500
3296,3376,3376,7207760,72077600
3046,3377,3377,1154934,11549340
3882,3378,3378,1854522,18545220
2724,3379,3379,1155618,11556180
3621,3380,3380,4377100,43771000
4182,3381,3381,791154,7911540
2725,3382,3382,1937886,19378860
2467,3383,3383,1160369,11603690
2468,3384,3384,605736,6057360
3883,3385,3385,1309995,13099950
3884,3386,3386,1452594,14525940
2469,3387,3387,1324317,13243170
3622,3388,3388,1724492,17244920
3885,3389,3389,372790,3727900
2726,3390,3390,3996810,39968100
3297,3391,3391,573079,5730790
4525,3392,3392,1438208,14382080
3623,3393,3393,64467,644670
3624,3394,3394,295278,2952780
3625,3395,3395,3164140,31641400
3626,3396,3396,573924,5739240
2727,3397,3397,645430,6454300
3298,3398,3398,615038,6150380
3627,3399,3399,278718,2787180
2728,3400,3400,5198600,51986000
2729,3401,3401,4649167,46491670
3886,3402,3402,646380,6463800
3887,3403,3403,4958171,49581710
4183,3404,3404,1446700,14467000
2470,3405,3405,575445,5754450
4184,3406,3406,807222,8072220
3299,3407,3407,279374,2793740
3888,3408,3408,279456,2794560
3047,3409,3409,317037,3170370
4185,3410,3410,279620,2796200
3628,3411,3411,856161,8561610
3300,3412,3412,167188,1671880
3301,3413,3413,47782,477820
3048,3414,3414,1618236,16182360
3302,3415,3415,1171345,11713450
4186,3416,3416,1185352,11853520
4526,3417,3417,3533178,35331780
3049,3418,3418,5516652,55166520
2730,3419,3419,1449656,14496560
3889,3420,3420,1132020,11320200
3890,3421,3421,2849693,28496930
3629,3422,3422,1984760,19847600
4187,3423,3423,4912005,49120050
3303,3424,3424,1136768,11367680
2731,3425,3425,1274100,12741000
3304,3426,3426,335748,3357480
4188,3427,3427,3738857,37388570
3305,3428,3428,335944,3359440
3050,3429,3429,4797171,47971710
2471,3430,3430,4534460,45344600
3630,3431,3431,2576681,25766810
3891,3432,3432,1956240,19562400
4527,3433,3433,5870430,58704300
3892,3434,3434,583780,5837800
3306,3435,3435,580515,5805150
2472,3436,3436,1140752,11407520
2732,3437,3437,281834,2818340
2733,3438,3438,92826,928260
4189,3439,3439,8054138,80541380
3051,3440,3440,1730320,17303200
3307,3441,3441,1149294,11492940
4190,3442,3442,1173722,11737220
2734,3443,3443,1418516,14185160
4528,3444,3444,8086512,80865120
4191,3445,3445,5587790,55877900
3893,3446,3446,1412860,14128600
3631,3447,3447,723870,7238700
3894,3448,3448,331008,3310080
4192,3449,3449,582881,5828810
4529,3450,3450,282900,2829000
2473,3451,3451,3613197,36131970
3632,3452,3452,1746712,17467120
3308,3453,3453,1971663,19716630
3895,3454,3454,379940,3799400
4530,3455,3455,1109055,11090550
3052,3456,3456,3186432,31864320
2735,3457,3457,1980861,19808610
4193,3458,3458,975156,9751560
3896,3459,3459,283638,2836380
2474,3460,3460,4241960,42419600
4531,3461,3461,7046596,70465960
4532,3462,3462,339276,3392760
3633,3463,3463,3670780,36707800
4194,3464,3464,2906296,29062960
4533,3465,3465,2425500,24255000
4195,3466,3466,1147246,11472460
2736,3467,3467,305096,3050960
3053,3468,3468,1754808,17548080
3054,3469,3469,284458,2844580
2737,3470,3470,7842200,78422000
3309,3471,3471,1211379,12113790
3310,3472,3472,1472128,14721280
2738,3473,3473,41676,416760
4196,3474,3474,284868,2848680
3055,3475,3475,284950,2849500
2475,3476,3476,285032,2850320
4197,3477,3477,1251720,12517200
3311,3478,3478,5620448,56204480
3897,3479,3479,1489012,14890120
3312,3480,3480,80040,800400
2739,3481,3481,1427210,14272100
3898,3482,3482,623278,6232780
3313,3483,3483,5116527,51165270
3634,3484,3484,4762628,47626280
2740,3485,3485,588965,5889650
4534,3486,3486,313740,3137400
3314,3487,3487,7640017,76400170
2741,3488,3488,1196384,11963840
2476,3489,3489,5638224,56382240
2477,3490,3490,362960,3629600
3315,3491,3491,4786161,47861610
4198,3492,3492,1197756,11977560
4535,3493,3493,1942108,19421080
3899,3494,3494,1146032,11460320
3056,3495,3495,335520,3355200
4536,3496,3496,2216464,22164640
3057,3497,3497,1993290,19932900
3900,3498,3498,528198,5281980
4537,3499,3499,4625678,46256780
3635,3500,3500,1200500,12005000
3316,3501,3501,2072592,20725920
3317,3502,3502,1729988,17299880
3901,3503,3503,1436230,14362300
3058,3504,3504,578160,5781600
2742,3505,3505,1195205,11952050
3059,3506,3506,627574,6275740
2743,3507,3507,3584154,35841540
2744,3508,3508,1487392,14873920
2745,3509,3509,343882,3438820
3636,3510,3510,4226040,42260400
4199,3511,3511,1741456,17414560
2746,3512,3512,2036960,20369600
2747,3513,3513,3210882,32108820
4538,3514,3514,2199764,21997640
4200,3515,3515,906870,9068700
4201,3516,3516,1779096,17790960
3902,3517,3517,594373,5943730
3060,3518,3518,594542,5945420
4539,3519,3519,1048662,10486620
3903,3520,3520,316800,3168000
3061,3521,3521,3140732,31407320
3904,3522,3522,2810556,28105560
3905,3523,3523,447421,4474210
2478,3524,3524,4771496,47714960
4202,3525,3525,1554525,15545250
3318,3526,3526,595894,5958940
3637,3527,3527,289214,2892140
2748,3528,3528,493920,4939200
4540,3529,3529,596401,5964010
3638,3530,3530,783660,7836600
4203,3531,3531,596739,5967390
4204,3532,3532,2292268,22922680
3639,3533,3533,7161391,71613910
2479,3534,3534,1498416,14984160
3640,3535,3535,335825,3358250
3062,3536,3536,413712,4137120
2480,3537,3537,357237,3572370
3319,3538,3538,290116,2901160
3063,3539,3539,2070315,20703150
2749,3540,3540,2290380,22903800
4205,3541,3541,4585595,45855950
3064,3542,3542,290444,2904440
3065,3543,3543,290526,2905260
3066,3544,3544,3366800,33668000
3320,3545,3545,4055480,40554800
4206,3546,3546,358146,3581460
3321,3547,3547,290854,2908540
2481,3548,3548,3345764,33457640
4207,3549,3549,628173,6281730
4541,3550,3550,1480350,14803500
3067,3551,3551,5738416,57384160
2750,3552,3552,365856,3658560
4208,3553,3553,5109214,51092140
3068,3554,3554,1727244,17272440
3069,3555,3555,600795,6007950
4209,3556,3556,600964,6009640
2482,3557,3557,1810513,18105130
2483,3558,3558,4725024,47250240
3906,3559,3559,291838,2918380
3322,3560,3560,911360,9113600
3070,3561,3561,1235667,12356670
3323,3562,3562,1759628,17596280
3907,3563,3563,1959650,19596500
2751,3564,3564,1179684,11796840
3641,3565,3565,919770,9197700
3908,3566,3566,49924,499240
3324,3567,3567,1622985,16229850
2752,3568,3568,292576,2925760
2753,3569,3569,1937967,19379670
4542,3570,3570,1178100,11781000
4543,3571,3571,114272,1142720
2754,3572,3572,2075332,20753320
3325,3573,3573,1393470,13934700
4544,3574,3574,2726962,27269620
3071,3575,3575,3371225,33712250
2755,3576,3576,1530528,15305280
2756,3577,3577,343392,3433920
3326,3578,3578,6483336,64833360
2757,3579,3579,3639843,36398430
2758,3580,3580,1811480,18114800
2484,3581,3581,293642,2936420
2485,3582,3582,2467998,24679980
3072,3583,3583,361883,3618830
3327,3584,3584,2050048,20500480
3073,3585,3585,397935,3979350
2759,3586,3586,681340,6813400
3642,3587,3587,1068926,10689260
4210,3588,3588,294216,2942160
3328,3589,3589,419913,4199130
3074,3590,3590,1787820,17878200
3329,3591,3591,7426188,74261880
4545,3592,3592,1192544,11925440
2760,3593,3593,671891,6718910
3909,3594,3594,672078,6720780
2761,3595,3595,1225895,12258950
3643,3596,3596,1247812,12478120
3330,3597,3597,294954,2949540
2486,3598,3598,1852970,18529700
2487,3599,3599,3652985,36529850
3075,3600,3600,1249200,12492000
3331,3601,3601,295282,2952820
3332,3602,3602,356598,3565980
3076,3603,3603,4496544,44965440
4211,3604,3604,609076,6090760
4212,3605,3605,1524915,15249150
4213,3606,3606,32454,324540
3077,3607,3607,6395211,63952110
3078,3608,3608,609752,6097520
3644,3609,3609,396990,3969900
4214,3610,3610,1158810,11588100
4546,3611,3611,610259,6102590
2762,3612,3612,1982988,19829880
3333,3613,3613,1531912,15319120
4547,3614,3614,610766,6107660
3645,3615,3615,2046090,20460900
3646,3616,3616,954624,9546240
3647,3617,3617,3338491,33384910
2488,3618,3618,2062260,20622600
2489,3619,3619,1476552,14765520
2763,3620,3620,354760,3547600
3079,3621,3621,8480382,84803820
4548,3622,3622,1477776,14777760
4215,3623,3623,6977898,69778980
3910,3624,3624,405888,4058880
3080,3625,3625,1834250,18342500
3334,3626,3626,1203832,12038320
2764,3627,3627,975663,9756630
2490,3628,3628,1480224,14802240
4549,3629,3629,250401,2504010
4550,3630,3630,689700,6897000
2765,3631,3631,2069670,20696700
4216,3632,3632,1993968,19939680
3911,3633,3633,1496796,14967960
3912,3634,3634,2071380,20713800
3335,3635,3635,3031590,30315900
4217,3636,3636,639936,6399360
4551,3637,3637,1840322,18403220
4552,3638,3638,611184,6111840
3648,3639,3639,691410,6914100
4218,3640,3640,2558920,25589200
3649,3641,3641,1769526,17695260
3336,3642,3642,1511430,15114300
2491,3643,3643,779602,7796020
